TDEP,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE
25.1,8.5,4.36080265045166,-4.13919734954834,63.35407638549805,20.74935340881348,56.78874206542969,2.041015625,0.1748406887054443,0.518875777721405,10.0
25.3,8.5,4.359133720397949,-4.140866279602051,61.80305480957031,20.74935340881348,56.55481719970703,2.0222504138946533,0.1727498769760131,0.5327097773551941,10.0
25.5,8.5,4.359133720397949,-4.140866279602051,62.53775024414063,20.74935340881348,57.1323471069336,2.00738525390625,0.1684744358062744,0.513887345790863,10.0
25.6,8.5,4.364140033721924,-4.135859966278076,61.79613876342773,20.74935340881348,56.67298889160156,2.0172762870788574,0.1698166131973266,0.5261810421943665,10.0
25.8,8.5,4.364140033721924,-4.135859966278076,59.855106353759766,20.74935340881348,57.42298126220703,2.043626546859741,0.1761038303375244,0.5319790840148926,10.0
25.9,8.5,4.369146347045898,-4.130853652954102,61.0796012878418,20.74935340881348,57.12760925292969,2.0567338466644287,0.1787346601486206,0.5537713766098022,10.0
26.1,8.5,4.354127407073975,-4.145872592926025,60.50817489624024,20.74935340881348,56.78363800048828,2.0427167415618896,0.1726323366165161,0.5559342503547668,10.0
26.2,8.5,4.359133720397949,-4.140866279602051,62.45670700073242,20.74935340881348,57.01454162597656,2.021448850631714,0.1655257940292358,0.5586163997650146,10.0
26.4,8.5,4.36080265045166,-4.13919734954834,62.21180725097656,20.74935340881348,56.37130737304688,2.01766037940979,0.1650470495223999,0.5918406844139099,10.0
26.5,8.5,4.354127407073975,-4.145872592926025,64.7452163696289,20.74935340881348,57.62712860107422,2.028686285018921,0.1688940525054931,0.6066912412643433,10.0
26.7,8.5,4.364140033721924,-4.135859966278076,63.43159103393555,20.74935340881348,57.14415740966797,2.0464284420013428,0.1743178367614746,0.6128978133201599,10.0
26.8,8.5,4.364140033721924,-4.135859966278076,63.158294677734375,20.74935340881348,56.7564697265625,2.058474063873291,0.1785531044006347,0.5684453845024109,10.0
27.0,8.5,4.36080265045166,-4.13919734954834,64.86978912353516,20.74935340881348,56.92271423339844,2.057560443878174,0.1790846586227417,0.5368698239326477,10.0
27.1,8.5,4.359133720397949,-4.140866279602051,66.82897186279297,20.74935340881348,56.66351318359375,2.0428054332733154,0.1746675968170166,0.5373861789703369,10.0
27.3,8.5,4.36080265045166,-4.13919734954834,67.0206298828125,20.74935340881348,57.001197814941406,2.023621797561645,0.1670042276382446,0.5289205312728882,10.0
27.4,8.5,4.364140033721924,-4.135859966278076,66.53858184814453,20.74935340881348,57.033599853515625,2.0199592113494877,0.1639595031738281,0.5290183424949646,10.0
27.6,8.5,4.359133720397949,-4.140866279602051,66.21205139160156,20.74935340881348,56.621673583984375,2.036320447921753,0.1694878339767456,0.485618382692337,10.0
27.7,8.5,4.364140033721924,-4.135859966278076,67.51817321777344,20.74935340881348,55.88721466064453,2.0591607093811035,0.1798309087753296,0.4994004070758819,10.0
27.9,8.5,4.369146347045898,-4.130853652954102,67.34716033935547,20.74935340881348,45.34403991699219,2.0767822265625,0.189935564994812,0.5289467573165894,10.0
28.0,8.5,4.354127407073975,-4.145872592926025,64.57164764404297,20.74935340881348,56.132911682128906,2.085324764251709,0.1947101354598999,0.5351242423057556,10.0
28.2,8.5,4.36080265045166,-4.13919734954834,63.43601608276367,20.74935340881348,56.74384307861328,2.090388536453247,0.1945831775665283,0.5096974968910217,10.0
28.3,8.5,4.364140033721924,-4.135859966278076,60.82377243041992,20.74935340881348,56.834381103515625,2.092222213745117,0.1902271509170532,0.4863620102405548,10.0
28.5,8.5,4.367477893829346,-4.132522106170654,63.1094856262207,20.74935340881348,57.032264709472656,2.0875277519226074,0.1829366683959961,0.5177599191665649,10.0
28.7,8.5,4.359133720397949,-4.140866279602051,65.22471618652344,20.74935340881348,47.82947540283203,2.092225790023804,0.1785281896591186,0.5309534668922424,10.0
28.8,8.5,4.364140033721924,-4.135859966278076,64.16349029541016,20.74935340881348,65.6634292602539,2.1409733295440674,0.1890527009963989,0.5048515796661377,10.0
29.0,8.5,4.359133720397949,-4.140866279602051,58.69968795776367,20.74935340881348,67.3907699584961,2.2114758491516118,0.2082509994506836,0.5186353325843811,10.0
29.1,8.5,4.359133720397949,-4.140866279602051,56.08744430541992,20.74935340881348,67.02592468261719,2.2543327808380127,0.2240900993347168,0.5374979376792908,10.0
29.3,8.5,4.36080265045166,-4.13919734954834,59.04460525512695,20.74935340881348,67.03266143798828,2.205824136734009,0.2127449512481689,0.5661705136299133,10.0
29.4,8.5,4.354127407073975,-4.145872592926025,63.61045455932617,20.74935340881348,56.836570739746094,2.108940839767456,0.1854476928710937,0.5547626614570618,10.0
29.6,8.5,4.354127407073975,-4.145872592926025,65.24311065673828,20.74935340881348,55.76012420654297,2.021498441696167,0.156828761100769,0.5380316972732544,10.0
29.7,8.5,4.364140033721924,-4.135859966278076,65.71451568603516,20.74935340881348,57.01885223388672,1.9889806509017944,0.1457185745239257,0.5453455448150635,10.0
29.9,8.5,4.367477893829346,-4.132522106170654,67.31511688232422,20.74935340881348,57.10771179199219,2.00211763381958,0.1512740850448608,0.5259655117988586,10.0
30.0,8.5,4.354127407073975,-4.145872592926025,69.68246459960938,20.74935340881348,57.31465911865234,2.0274081230163574,0.1624755859375,0.5387366414070129,10.0
30.2,8.5,4.36080265045166,-4.13919734954834,70.09062957763672,20.74935340881348,56.80550384521485,2.0405633449554443,0.1675891876220703,0.5051361918449402,10.0
30.3,8.5,4.359133720397949,-4.140866279602051,71.76358795166016,20.74935340881348,55.71308898925781,2.0312695503234863,0.1623867750167846,0.5084038972854614,10.0
30.5,8.5,4.36080265045166,-4.13919734954834,71.02889251708984,20.74935340881348,57.80328369140625,2.005393743515014,0.1510219573974609,0.5134080648422241,10.0
30.6,8.5,4.354127407073975,-4.145872592926025,73.88603973388672,20.74935340881348,56.78907012939453,1.980292797088623,0.1419469118118286,0.5365422368049622,10.0
30.8,8.5,4.36080265045166,-4.13919734954834,73.30635833740234,20.74935340881348,56.58902740478516,1.96063494682312,0.1367499828338623,0.5635201334953308,10.0
30.9,8.5,4.354127407073975,-4.145872592926025,72.49002838134766,20.74935340881348,56.58853912353516,1.951797366142273,0.1355835199356079,0.5662229657173157,10.0
31.1,8.5,4.359133720397949,-4.140866279602051,71.35550689697266,20.74935340881348,56.655372619628906,1.9580061435699463,0.1397857666015625,0.5454839468002319,10.0
31.2,8.5,4.364140033721924,-4.135859966278076,71.10918426513672,20.74935340881348,56.853553771972656,1.971449971199036,0.1460871696472168,0.5088196396827698,10.0
31.4,8.5,4.359133720397949,-4.140866279602051,70.54544830322266,20.74935340881348,56.87044525146485,1.985960364341736,0.1522536277770996,0.5135359764099121,10.0
31.5,8.5,4.364140033721924,-4.135859966278076,68.6595687866211,20.74935340881348,56.77165985107422,1.9966613054275515,0.1568638086318969,0.5497191548347473,10.0
31.7,8.5,4.359133720397949,-4.140866279602051,66.61516571044922,20.74935340881348,56.688758850097656,2.0093648433685303,0.1615282297134399,0.585629940032959,10.0
31.9,8.5,4.367477893829346,-4.132522106170654,66.85237121582031,20.74935340881348,56.774658203125,2.0366015434265137,0.1722266674041748,0.5435642004013062,10.0
32.0,8.5,4.364140033721924,-4.135859966278076,63.91359329223633,20.74935340881348,56.73661804199219,2.071498394012451,0.1855732202529907,0.5296828746795654,10.0
32.2,8.5,4.359133720397949,-4.140866279602051,62.63063049316406,20.74935340881348,56.80975341796875,2.1073131561279297,0.199502944946289,0.4825034141540527,10.0
32.3,8.5,4.36080265045166,-4.13919734954834,59.93675231933594,20.74935340881348,56.80292510986328,2.127295732498169,0.2068029642105102,0.4876513183116913,10.0
32.5,8.5,4.359133720397949,-4.140866279602051,59.849884033203125,20.74935340881348,56.72498321533203,2.12603497505188,0.2060309648513794,0.4663402140140533,10.0
32.6,8.5,4.364140033721924,-4.135859966278076,60.48479080200195,20.74935340881348,56.73616790771485,2.115642070770264,0.2018266916275024,0.5104842185974121,10.0
32.8,8.5,4.36080265045166,-4.13919734954834,63.01540756225586,20.74935340881348,56.812477111816406,2.1053264141082764,0.1980516910552978,0.5084747672080994,10.0
32.9,8.5,4.369146347045898,-4.130853652954102,63.83697128295898,20.74935340881348,56.638580322265625,2.0964972972869877,0.1956479549407959,0.52696692943573,10.0
33.1,8.5,4.364140033721924,-4.135859966278076,69.64191436767578,20.74935340881348,56.60323333740234,2.077392339706421,0.1895643472671508,0.4970799088478088,10.0
33.2,8.5,4.359133720397949,-4.140866279602051,70.21334075927734,20.74935340881348,56.61922454833984,2.049875259399414,0.1792236566543579,0.4995544254779815,10.0
33.4,8.5,4.354127407073975,-4.145872592926025,69.8194351196289,20.74935340881348,56.524444580078125,2.033073663711548,0.172295331954956,0.4898795783519745,10.0
33.5,8.5,4.359133720397949,-4.140866279602051,63.42293167114258,20.74935340881348,56.45375061035156,2.0416951179504395,0.175805926322937,0.536925196647644,10.0
33.7,8.5,4.354127407073975,-4.145872592926025,60.08635330200195,20.74935340881348,56.83971405029297,2.062119722366333,0.1843442916870117,0.5377618074417114,10.0
33.8,8.5,4.359133720397949,-4.140866279602051,61.45985412597656,20.74935340881348,56.506385803222656,2.081446886062622,0.191556692123413,0.5395821928977966,10.0
34.0,8.5,4.359133720397949,-4.140866279602051,62.79341125488281,20.74935340881348,56.61487579345703,2.093902587890625,0.1944100856781005,0.4813092052936554,10.0
34.1,8.5,4.364140033721924,-4.135859966278076,63.299312591552734,20.74935340881348,57.10266876220703,2.1095712184906006,0.1970877647399902,0.4957297146320343,10.0
34.3,8.5,4.359133720397949,-4.140866279602051,64.28651428222656,20.74935340881348,57.41816711425781,2.1279280185699463,0.2002946138381958,0.503360390663147,10.0
34.4,8.5,4.354127407073975,-4.145872592926025,63.95267868041992,20.74935340881348,58.3385009765625,2.140983819961548,0.2018722295761108,0.5270324349403381,10.0
34.6,8.5,4.364140033721924,-4.135859966278076,65.58505249023438,20.74935340881348,57.72676086425781,2.143573522567749,0.2015644311904907,0.5303760766983032,10.0
34.7,8.5,4.354127407073975,-4.145872592926025,65.25090789794922,20.74935340881348,57.18885040283203,2.137678384780884,0.2004671096801757,0.5629287362098694,10.0
34.9,8.5,4.364140033721924,-4.135859966278076,66.51717376708984,20.74935340881348,58.39942932128906,2.1137523651123047,0.1865936517715454,0.5513461232185364,10.0
35.1,8.5,4.354127407073975,-4.145872592926025,67.14405059814453,20.74935340881348,61.94420623779297,2.102184772491455,0.185846209526062,0.5277832746505737,10.0
35.2,8.5,4.364140033721924,-4.135859966278076,67.42682647705078,20.74935340881348,57.8110580444336,2.097489356994629,0.1866581439971923,0.5004214644432068,10.0
35.4,8.5,4.359133720397949,-4.140866279602051,68.11974334716797,20.74935340881348,57.66410827636719,2.10941481590271,0.2009011507034301,0.5187097191810608,10.0
35.5,8.5,4.364140033721924,-4.135859966278076,69.26260375976562,20.74935340881348,57.08453369140625,2.106213092803955,0.2007135152816772,0.5590153932571411,10.0
35.7,8.5,4.354127407073975,-4.145872592926025,69.4696273803711,20.74935340881348,57.00604248046875,2.086444854736328,0.1939107179641723,0.5974115133285522,10.0
35.8,8.5,4.367477893829346,-4.132522106170654,68.16350555419922,20.74935340881348,57.38621520996094,2.0598297119140625,0.1837371587753296,0.6094858646392822,10.0
36.0,8.5,4.364140033721924,-4.135859966278076,63.5169677734375,20.74935340881348,56.72755432128906,2.037039279937744,0.1752595901489257,0.5996806025505066,10.0
36.1,8.5,4.359133720397949,-4.140866279602051,60.4149284362793,20.74935340881348,56.91964721679688,2.0212771892547607,0.1689733266830444,0.5794050693511963,10.0
36.3,8.5,4.359133720397949,-4.140866279602051,57.94901657104492,20.74935340881348,57.02116394042969,2.006817102432251,0.1615763902664184,0.55040442943573,10.0
36.4,8.5,4.359133720397949,-4.140866279602051,60.064937591552734,20.74935340881348,56.53608703613281,1.9960166215896609,0.1529959440231323,0.5597235560417175,10.0
36.6,8.5,4.364140033721924,-4.135859966278076,61.6159553527832,20.74935340881348,46.571685791015625,2.0068366527557373,0.1530450582504272,0.5320547223091125,10.0
36.7,8.5,4.369146347045898,-4.130853652954102,63.75533676147461,20.74935340881348,56.597991943359375,2.028317928314209,0.1592954397201538,0.5131345987319946,10.0
36.9,8.5,4.36080265045166,-4.13919734954834,63.233245849609375,20.74935340881348,56.702598571777344,2.0493080615997314,0.1677167415618896,0.4916734993457794,10.0
37.0,8.5,4.36080265045166,-4.13919734954834,62.90671920776367,20.74935340881348,56.59673309326172,2.0541412830352783,0.17045259475708,0.4893990755081177,10.0
37.2,8.5,4.359133720397949,-4.140866279602051,60.42521286010742,20.74935340881348,56.56651306152344,2.066666603088379,0.1764544248580932,0.4991031885147095,10.0
37.3,8.5,4.359133720397949,-4.140866279602051,59.39628219604492,20.74935340881348,56.63428497314453,2.089752435684204,0.1870472431182861,0.5018305778503418,10.0
37.5,8.5,4.359133720397949,-4.140866279602051,59.3561897277832,20.74935340881348,56.75031280517578,2.114471673965454,0.1982326507568359,0.50047767162323,10.0
37.6,8.5,4.367477893829346,-4.132522106170654,61.674434661865234,20.74935340881348,56.74062347412109,2.1224989891052246,0.2032676935195922,0.5140863656997681,10.0
37.8,8.5,4.36080265045166,-4.13919734954834,63.81526565551758,20.74935340881348,56.74601745605469,2.1158907413482666,0.2026134729385376,0.5053168535232544,10.0
37.9,8.5,4.36080265045166,-4.13919734954834,65.56964111328125,20.74935340881348,56.640716552734375,2.104820489883423,0.199995756149292,0.5291376113891602,10.0
38.1,8.5,4.364140033721924,-4.135859966278076,66.47515106201172,20.74935340881348,56.41596221923828,2.0922961235046387,0.1954729557037353,0.5132448673248291,10.0
38.3,8.5,4.364140033721924,-4.135859966278076,65.64044189453125,20.74935340881348,63.54698944091797,2.07527494430542,0.1879591941833496,0.5210233330726624,10.0
38.4,8.5,4.354127407073975,-4.145872592926025,63.43635940551758,20.74935340881348,63.60708618164063,2.072476863861084,0.1860303878784179,0.4975001811981201,10.0
38.6,8.5,4.359133720397949,-4.140866279602051,63.10227966308594,20.74935340881348,63.534934997558594,2.0856635570526123,0.1916584968566894,0.5039089322090149,10.0
38.7,8.5,4.354127407073975,-4.145872592926025,62.04105758666992,20.74935340881348,63.78919982910156,2.106762647628784,0.2016369104385376,0.5121393203735352,10.0
38.9,8.5,4.364140033721924,-4.135859966278076,61.557952880859375,20.74935340881348,63.428855895996094,2.112762451171875,0.2059457302093505,0.5117378830909729,10.0
39.0,8.5,4.369146347045898,-4.130853652954102,58.3742790222168,20.74935340881348,57.08209228515625,2.102785587310791,0.2035917043685913,0.512985348701477,10.0
39.2,8.5,4.364140033721924,-4.135859966278076,56.90489196777344,20.74935340881348,55.61883544921875,2.09048080444336,0.1996742486953735,0.5143299102783203,10.0
39.3,8.5,4.36080265045166,-4.13919734954834,54.93901443481445,20.74935340881348,62.51826477050781,2.0846104621887207,0.1976299285888672,0.5216573476791382,10.0
39.5,8.5,4.359133720397949,-4.140866279602051,55.02064895629883,20.74935340881348,62.34835052490234,2.088257312774658,0.1976796388626098,0.5223685503005981,10.0
39.6,8.5,4.354127407073975,-4.145872592926025,53.06710815429688,20.74935340881348,62.62812805175781,2.0947930812835693,0.1969192028045654,0.5300043225288391,10.0
39.8,8.5,4.364140033721924,-4.135859966278076,55.35282516479492,20.74935340881348,62.575286865234375,2.095512866973877,0.1940329074859619,0.5330654978752136,10.0
39.9,8.5,4.354127407073975,-4.145872592926025,57.70347213745117,20.74935340881348,55.834228515625,2.089991807937622,0.1903259754180908,0.529329776763916,10.0
40.1,8.5,4.354127407073975,-4.145872592926025,60.22844314575195,20.74935340881348,55.68170928955078,2.0887019634246826,0.1915802955627441,0.4892929494380951,10.0
40.2,8.5,4.367477893829346,-4.132522106170654,61.77946472167969,20.74935340881348,55.60871124267578,2.096123456954956,0.1966922283172607,0.4821245372295379,10.0
40.4,8.5,4.359133720397949,-4.140866279602051,58.694122314453125,20.74935340881348,55.36901092529297,2.1146039962768555,0.2041784524917602,0.4737947285175323,10.0
40.5,8.5,4.364140033721924,-4.135859966278076,56.7838134765625,20.74935340881348,56.72230529785156,2.129814386367798,0.206836462020874,0.4794045984745025,10.0
40.7,8.5,4.369146347045898,-4.130853652954102,48.1307487487793,20.74935340881348,54.57940673828125,2.1419718265533447,0.2080729007720947,0.4618312120437622,10.0
40.8,8.5,4.354127407073975,-4.145872592926025,47.27183532714844,20.74935340881348,44.62433624267578,2.148866653442383,0.2098764181137085,0.4448294043540954,10.0
41.0,8.5,4.359133720397949,-4.140866279602051,44.12092208862305,20.74935340881348,55.78631591796875,2.1497673988342285,0.2114717960357666,0.4528872668743133,10.0
41.1,8.5,4.359133720397949,-4.140866279602051,45.82758712768555,20.74935340881348,56.77024841308594,2.1403801441192627,0.2095617055892944,0.4532137513160705,10.0
41.3,8.5,4.354127407073975,-4.145872592926025,49.21710586547852,20.74935340881348,56.6871337890625,2.115624189376831,0.1986246109008789,0.4528132379055023,10.0
41.5,8.5,4.364140033721924,-4.135859966278076,54.46061325073242,20.74935340881348,56.26608276367188,2.0874340534210205,0.1836581230163574,0.4568019211292267,10.0
41.6,8.5,4.369146347045898,-4.130853652954102,57.08634567260742,20.74935340881348,65.35176086425781,2.0829946994781494,0.174491286277771,0.4615970253944397,10.0
41.8,8.5,4.354127407073975,-4.145872592926025,53.08634567260742,20.74935340881348,46.990013122558594,2.127796173095703,0.183199405670166,0.4829556047916412,10.0
41.9,8.5,4.354127407073975,-4.145872592926025,49.72915649414063,20.74935340881348,61.580177307128906,2.2044713497161865,0.2059626579284668,0.4862470626831054,10.0
42.1,8.5,4.354127407073975,-4.145872592926025,50.70907974243164,20.74935340881348,59.63087463378906,2.262854814529419,0.2288918495178222,0.5236775279045105,10.0
42.2,8.5,4.36080265045166,-4.13919734954834,55.8519401550293,20.74935340881348,66.86772918701172,2.2411842346191406,0.2280340194702148,0.5874510407447815,10.0
42.4,8.5,4.364140033721924,-4.135859966278076,61.629425048828125,20.74935340881348,69.02364349365234,2.172579050064087,0.2129102945327758,0.5870189666748047,10.0
42.5,8.5,4.364140033721924,-4.135859966278076,63.74567794799805,20.74935340881348,55.35905456542969,2.107145071029663,0.1946077346801757,0.5482844710350037,10.0
42.7,8.5,4.359133720397949,-4.140866279602051,62.02488327026367,20.74935340881348,57.13103485107422,2.085621118545532,0.1879125833511352,0.5144580602645874,10.0
42.8,8.5,4.354127407073975,-4.145872592926025,63.49916458129883,20.74935340881348,57.0379638671875,2.083798885345459,0.1855227947235107,0.5141294598579407,10.0
43.0,8.5,4.354127407073975,-4.145872592926025,65.21344757080078,20.74935340881348,56.433624267578125,2.0820741653442383,0.1841945648193359,0.5312304496765137,10.0
43.1,8.5,4.359133720397949,-4.140866279602051,68.7279281616211,20.74935340881348,57.05026245117188,2.080782890319824,0.1857688426971435,0.5300639867782593,10.0
43.3,8.5,4.359133720397949,-4.140866279602051,66.85515594482422,20.74935340881348,54.86640167236328,2.0875396728515625,0.1909914016723632,0.5358392000198364,10.0
43.4,8.5,4.364140033721924,-4.135859966278076,66.03882598876953,20.74935340881348,56.43213653564453,2.091907501220703,0.1931729316711425,0.5609356164932251,10.0
43.6,8.5,4.354127407073975,-4.145872592926025,64.89820098876953,20.74935340881348,56.92668151855469,2.088804244995117,0.1896888017654419,0.5699658989906311,10.0
43.7,8.5,4.36080265045166,-4.13919734954834,63.42937088012695,20.74935340881348,56.40138244628906,2.0855190753936768,0.1859574317932129,0.5783207416534424,10.0
43.9,8.5,4.354127407073975,-4.145872592926025,63.8375358581543,20.74935340881348,38.80774688720703,2.087616443634033,0.1857547760009765,0.5464121699333191,10.0
44.0,8.5,4.354127407073975,-4.145872592926025,62.857940673828125,20.74935340881348,47.99812316894531,2.089728832244873,0.187233567237854,0.5151253342628479,10.0
44.2,8.5,4.354127407073975,-4.145872592926025,65.66952514648438,20.74935340881348,47.15662384033203,2.082114219665528,0.1841788291931152,0.5090482234954834,10.0
44.3,8.5,4.354127407073975,-4.145872592926025,64.77156829833984,20.74935340881348,47.65987396240234,2.067091941833496,0.177618145942688,0.5115938782691956,10.0
44.5,8.5,4.359133720397949,-4.140866279602051,63.92399978637695,20.74935340881348,37.78843688964844,2.06339693069458,0.1760115623474121,0.5285952687263489,10.0
44.7,8.5,4.359133720397949,-4.140866279602051,62.25471496582031,20.74935340881348,56.44393157958984,2.069281101226806,0.1804883480072021,0.4897148311138153,10.0
44.8,8.5,4.354127407073975,-4.145872592926025,60.54043197631836,20.74935340881348,56.17060089111328,2.077683925628662,0.1881932020187378,0.4711817502975464,10.0
45.0,8.5,4.369146347045898,-4.130853652954102,59.13463973999024,20.74935340881348,47.34771728515625,2.077362298965454,0.1930828094482422,0.4528129398822784,10.0
45.1,8.5,4.364140033721924,-4.135859966278076,57.5836181640625,20.74935340881348,47.334434509277344,2.067577123641968,0.1932843923568725,0.4568793773651123,10.0
45.3,8.5,4.359133720397949,-4.140866279602051,57.9101448059082,20.74935340881348,47.17892456054688,2.061396360397339,0.1936205625534057,0.4580422043800354,10.0
45.4,8.5,4.359133720397949,-4.140866279602051,61.387996673583984,20.74935340881348,55.82936096191406,2.0617218017578125,0.194874882698059,0.4783892333507538,10.0
45.6,8.5,4.354127407073975,-4.145872592926025,61.71452713012695,20.74935340881348,47.77806091308594,2.0671229362487797,0.197346806526184,0.5179226994514465,10.0
45.7,8.5,4.354127407073975,-4.145872592926025,64.1573715209961,20.74935340881348,47.67499542236328,2.070902109146118,0.1990602016448974,0.5338729023933411,10.0
45.9,8.5,4.364140033721924,-4.135859966278076,61.62675476074219,20.74935340881348,55.42387390136719,2.064626693725586,0.1960301399230957,0.5317832827568054,10.0
46.0,8.5,4.36080265045166,-4.13919734954834,63.74920654296875,20.74935340881348,55.45225524902344,2.056196689605713,0.1908451318740844,0.5308451056480408,10.0
46.2,8.5,4.359133720397949,-4.140866279602051,67.27416229248047,20.74935340881348,55.52919769287109,2.052959442138672,0.1864212751388549,0.540241539478302,10.0
46.3,8.5,4.36080265045166,-4.13919734954834,73.07007598876953,20.74935340881348,55.564453125,2.0653436183929443,0.1891573667526245,0.524915874004364,10.0
46.5,8.5,4.36080265045166,-4.13919734954834,74.45783233642578,20.74935340881348,55.67250061035156,2.0837197303771973,0.1966880559921264,0.5351833701133728,10.0
46.6,8.5,4.364140033721924,-4.135859966278076,73.22473907470703,20.74935340881348,55.63361358642578,2.0956716537475586,0.2027254104614257,0.530043363571167,10.0
46.8,8.5,4.364140033721924,-4.135859966278076,67.44696807861328,20.74935340881348,55.42595672607422,2.093816041946411,0.2041229009628296,0.5272783637046814,10.0
46.9,8.5,4.354127407073975,-4.145872592926025,64.10002899169922,20.74935340881348,55.100242614746094,2.086669683456421,0.2036045789718628,0.4972521662712097,10.0
47.1,8.5,4.364140033721924,-4.135859966278076,58.46738052368164,20.74935340881348,55.057167053222656,2.078446865081787,0.2019864320755005,0.4873344302177429,10.0
47.2,8.5,4.359133720397949,-4.140866279602051,58.12942123413086,20.74935340881348,55.02671051025391,2.0765957832336426,0.2014099359512329,0.4882054328918457,10.0
47.4,8.5,4.367477893829346,-4.132522106170654,56.74166488647461,20.74935340881348,55.24436950683594,2.0784153938293457,0.2004141807556152,0.4743198752403259,10.0
47.5,8.5,4.354127407073975,-4.145872592926025,59.1090087890625,20.74935340881348,55.11363983154297,2.08233904838562,0.1999033689498901,0.4745580852031708,10.0
