TDEP,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE
45.6,8.5,3.697833299636841,-4.802167,68.69812,,45.793487548828125,1.916309118270874,0.0341668128967285,0.018392399,10.0
45.7,8.5,3.708630084991455,-4.79137,66.988976,,45.86650085449219,1.938214659690857,0.0431605577468872,0.02405814,10.0
45.9,8.5,3.708630084991455,-4.79137,73.486946,,45.91053771972656,1.985218524932861,0.0673226118087768,0.038514648,10.0
46.0,8.5,3.708630084991455,-4.79137,74.62637,,45.79010009765625,2.024419069290161,0.0891674757003784,0.05551664,10.0
46.2,8.5,3.708630084991455,-4.79137,79.017715,,45.74657440185547,2.0504071712493896,0.1022727489471435,0.072715454,10.0
46.3,8.5,3.697833299636841,-4.802167,77.11882,,45.76890563964844,2.1061434745788574,0.1309223175048828,0.08776141,10.0
46.5,8.5,3.708630084991455,-4.79137,73.338264,,45.69809722900391,2.1820051670074463,0.1707391738891601,0.098782465,10.0
46.6,8.5,3.708630084991455,-4.79137,67.42769,,45.635719299316406,2.237212657928467,0.2022871971130371,0.11291113,10.0
46.8,8.5,3.708630084991455,-4.79137,62.65761,,45.55811309814453,2.2650234699249268,0.2205803394317627,0.13700537,10.0
46.9,8.5,3.708630084991455,-4.79137,60.55113,,45.67661285400391,2.27728271484375,0.227510929107666,0.13797131,10.0
47.1,8.5,3.708630084991455,-4.79137,56.56313,,45.54315185546875,2.2668402194976807,0.2212362289428711,0.118301764,10.0
47.2,8.5,3.708630084991455,-4.79137,58.615124,,45.55572509765625,2.244374990463257,0.2099189758300781,0.08564537,10.0
47.4,8.5,3.708630084991455,-4.79137,63.55264,,34.85242462158203,2.2385411262512207,0.2099213600158691,0.0779998,10.0
47.5,8.5,3.708630084991455,-4.79137,66.60896,,45.75148010253906,2.236750602722168,0.2133131027221679,0.081910186,10.0
47.7,8.5,3.708630084991455,-4.79137,67.62387,,45.78643035888672,2.237156629562378,0.2156915664672851,0.086192176,10.0
47.9,8.5,3.708630084991455,-4.79137,61.92674,,45.89825439453125,2.236966133117676,0.215954303741455,0.08065011,10.0
48.0,8.5,3.708630084991455,-4.79137,61.16649,,46.003700256347656,2.2195887565612797,0.2075262069702148,0.075917736,10.0
48.2,8.5,3.708630084991455,-4.79137,67.48319,,46.02036285400391,2.197375535964966,0.1959099769592285,0.07057562,10.0
48.3,8.5,3.708630084991455,-4.79137,71.10955,,45.75841522216797,2.176251173019409,0.1843487024307251,0.067492865,10.0
48.5,8.5,3.708630084991455,-4.79137,68.623566,,45.81201171875,2.164445638656616,0.1789221763610839,0.07003488,10.0
48.6,8.5,3.708630084991455,-4.79137,61.73715,,45.87065887451172,2.149425983428955,0.1758253574371338,0.06505594,10.0
48.8,8.5,3.6870365142822266,-4.8129635,60.59677,,45.8646240234375,2.133528232574463,0.1748764514923095,0.061691027,10.0
48.9,8.5,3.708630084991455,-4.79137,64.92097,,45.9915771484375,2.1304893493652344,0.1776707172393798,0.043530576,10.0
49.1,8.5,3.708630084991455,-4.79137,64.93897,,45.871337890625,2.131183862686157,0.1764044761657714,0.030119339,10.0
49.2,8.5,3.708630084991455,-4.79137,62.45299,,45.774375915527344,2.131904602050781,0.1690932512283325,0.021789083,10.0
49.4,8.5,3.708630084991455,-4.79137,55.1169,,45.69734191894531,2.1414830684661865,0.1646221876144409,0.018983979,10.0
49.5,8.5,3.708630084991455,-4.79137,49.211857,,45.65007019042969,2.161421537399292,0.1681878566741943,0.021219471,10.0
49.7,8.5,3.708630084991455,-4.79137,46.553196,,45.82213592529297,2.1812143325805664,0.1771671772003173,0.028623117,10.0
49.8,8.5,3.6870365142822266,-4.8129635,47.67963,,45.93722534179688,2.194359064102173,0.1868362426757812,0.033943716,10.0
50.0,8.5,3.708630084991455,-4.79137,46.612503,,45.968544006347656,2.195456027984619,0.1921861171722412,0.039409854,10.0
50.1,8.5,3.697833299636841,-4.802167,44.724834,,45.92817687988281,2.185481071472168,0.1909162998199463,0.036026277,10.0
50.3,8.5,3.708630084991455,-4.79137,43.381912,,46.04765319824219,2.1668031215667725,0.1824722290039062,0.038687944,10.0
50.4,8.5,3.708630084991455,-4.79137,42.360092,,45.76384735107422,2.1540143489837646,0.1760849952697754,0.0397805,10.0
50.6,8.5,3.708630084991455,-4.79137,43.723537,,45.81822967529297,2.148940086364746,0.1741446256637573,0.040410645,10.0
50.7,8.5,3.708630084991455,-4.79137,43.723537,,45.77782440185547,2.148810625076294,0.177330732345581,0.03615136,10.0
50.9,8.5,3.708630084991455,-4.79137,45.06535,,37.83778381347656,2.141553401947021,0.1777734756469726,0.028069548,10.0
51.1,8.5,3.6870365142822266,-4.8129635,49.957382,,37.90591430664063,2.137941598892212,0.1792556047439575,0.023738857,10.0
51.2,8.5,3.708630084991455,-4.79137,52.995853,,45.782814025878906,2.1276566982269287,0.1754846572875976,0.020475911,10.0
51.4,8.5,3.708630084991455,-4.79137,59.355835,,45.775352478027344,2.127060413360596,0.1744741201400756,0.021137122,10.0
51.5,8.5,3.708630084991455,-4.79137,54.228413,,45.72788238525391,2.12571120262146,0.17075777053833,0.020578401,10.0
51.7,8.5,3.708630084991455,-4.79137,55.003674,,45.98823547363281,2.1219844818115234,0.1653765439987182,0.019413853,10.0
51.8,8.5,3.708630084991455,-4.79137,50.910065,,45.9820556640625,2.120405912399292,0.1618291139602661,0.018749705,10.0
52.0,8.5,3.708630084991455,-4.79137,53.19745,,45.72400665283203,2.1079134941101074,0.1568565368652343,0.019097641,10.0
52.1,8.5,3.6870365142822266,-4.8129635,49.57362,,34.83116149902344,2.1003353595733643,0.1579569578170776,0.026158027,10.0
52.3,8.5,3.697833299636841,-4.802167,45.01591,,34.6630859375,2.086359024047852,0.157224416732788,0.026576348,10.0
52.4,8.5,3.708630084991455,-4.79137,37.14994,,45.76910400390625,2.074894905090332,0.1555156707763672,0.026442904,10.0
52.6,8.5,3.708630084991455,-4.79137,31.832617,,53.602935791015625,2.062373399734497,0.1509108543395996,0.02134029,10.0
52.7,8.5,3.708630084991455,-4.79137,29.942575,,46.037086486816406,2.0472443103790283,0.1457276344299316,0.021539181,10.0
52.9,8.5,3.708630084991455,-4.79137,30.277412,,46.14982604980469,2.038283109664917,0.147209882736206,0.024717307,9.994098663330078
53.0,8.5,3.708630084991455,-4.79137,34.847126,,45.96978759765625,2.0417771339416504,0.1571950912475586,0.02988244,9.984963417053224
53.2,8.5,3.730223655700684,-4.7697763,36.54726,,45.78011322021485,2.055849313735962,0.1713466644287109,0.03504924,9.984272956848145
53.3,8.5,3.708630084991455,-4.79137,38.435413,,45.599029541015625,2.0693578720092773,0.1823691129684448,0.038541295,9.990175247192385
53.5,8.5,3.708630084991455,-4.79137,35.954647,,45.64009094238281,2.0800790786743164,0.1843690872192382,0.046672698,9.999309539794922
53.6,8.5,3.708630084991455,-4.79137,33.48589,,53.54824066162109,2.1247353553771973,0.1923410892486572,0.056748826,10.0
53.8,8.5,3.697833299636841,-4.802167,31.151934,,48.16029357910156,2.18766450881958,0.2003467082977295,0.08562279,10.0
53.9,8.5,3.708630084991455,-4.79137,28.585882,,47.28130340576172,2.261391878128052,0.2176644802093505,0.16908096,10.0
54.1,8.5,3.697833299636841,-4.802167,32.01538,,33.68439483642578,2.275357484817505,0.2208454608917236,0.26141587,10.0
54.3,8.5,3.697833299636841,-4.802167,35.23617,,33.76554107666016,2.253948926925659,0.2191100120544433,0.37025437,10.0
54.4,8.5,3.708630084991455,-4.79137,40.8407,,38.29241943359375,2.23179292678833,0.2194204330444336,0.44291094,9.991133689880373
54.6,8.5,3.708630084991455,-4.79137,42.9072,,38.37596130371094,2.2247376441955566,0.2211623191833496,0.5142817,9.989727973937988
54.7,8.5,3.708630084991455,-4.79137,42.147583,,54.32133483886719,2.234558582305908,0.2268605232238769,0.5354629,9.989727973937988
54.9,8.5,3.708630084991455,-4.79137,41.77994,,62.6279296875,2.222834348678589,0.2228224277496338,0.5838673,9.998594284057615
55.0,8.5,3.708630084991455,-4.79137,42.740692,,62.57481384277344,2.21871280670166,0.2239760160446167,0.5713053,10.0
55.2,8.5,3.708630084991455,-4.79137,44.836468,,53.56318664550781,2.2180747985839844,0.2240079641342163,0.5433161,10.0
55.3,8.5,3.708630084991455,-4.79137,43.11516,,53.585105895996094,2.2295312881469727,0.2255401611328125,0.43242502,9.997625350952148
55.5,8.5,3.708630084991455,-4.79137,42.355545,,52.52296447753906,2.2290287017822266,0.2195751667022705,0.29695442,9.997625350952148
55.6,8.5,3.6870365142822266,-4.8129635,45.091534,,40.95025634765625,2.19631576538086,0.2019556760787964,0.17685026,9.997625350952148
55.8,8.5,3.6870365142822266,-4.8129635,51.358383,,40.81100463867188,2.1509175300598145,0.1809413433074951,0.092731245,10.0
55.9,8.5,3.708630084991455,-4.79137,53.44733,,40.99773406982422,2.1099650859832764,0.1643761396408081,0.06525549,10.0
56.1,8.5,3.708630084991455,-4.79137,58.23531,,40.82795715332031,2.092039108276367,0.1595232486724853,0.051266618,10.0
56.2,8.5,3.708630084991455,-4.79137,56.716076,,40.251121520996094,2.07407546043396,0.1541352272033691,0.032596864,9.990419387817385
56.4,8.5,3.708630084991455,-4.79137,59.771927,,39.725685119628906,2.0540976524353027,0.144982099533081,0.033469044,9.972150802612305
56.5,8.5,3.708630084991455,-4.79137,55.659412,,39.57353973388672,2.036470413208008,0.1325910091400146,0.03956076,9.925165176391602
56.7,8.5,3.708630084991455,-4.79137,63.3062,,48.269508361816406,2.024613857269287,0.1224006414413452,0.039182715,9.859119415283203
56.8,8.5,3.697833299636841,-4.802167,61.959488,,48.08818817138672,2.0157310962677,0.1174331903457641,0.033657793,9.804567337036133
57.0,8.5,3.708630084991455,-4.79137,67.84653,,67.2795181274414,2.014918327331543,0.1217381954193115,0.02964694,9.786778450012209
57.2,8.5,3.708630084991455,-4.79137,65.15606,,66.93142700195312,2.01407241821289,0.1276739835739135,0.026260098,9.801836013793944
57.3,8.5,3.708630084991455,-4.79137,70.853195,,66.82511901855469,2.016883850097656,0.1329513788223266,0.029506534,9.826541900634766
57.5,8.5,3.708630084991455,-4.79137,72.32766,,66.052490234375,2.021662712097168,0.1363472938537597,0.03320446,9.83785629272461
57.6,8.5,3.719426870346069,-4.780573,73.828094,,66.01144409179688,2.032437801361084,0.1427584886550903,0.03636991,9.87977409362793
57.8,8.5,3.708630084991455,-4.79137,74.397804,,65.5652847290039,2.043876886367798,0.1474885940551757,0.03228144,9.927888870239258
57.9,8.5,3.708630084991455,-4.79137,77.81779,,65.35433197021484,2.0478975772857666,0.1465072631835937,0.024853313,9.981348991394045
58.1,8.5,3.708630084991455,-4.79137,83.13512,,65.23422241210938,2.0486576557159424,0.1401187181472778,0.02399076,10.0
58.2,8.5,3.708630084991455,-4.79137,92.65973,,65.53618621826172,2.041893720626831,0.1299804449081421,0.024640253,10.0
58.4,8.5,3.708630084991455,-4.79137,96.91067,,64.58666229248047,2.0370514392852783,0.1238070726394653,0.025132839,9.990917205810549
58.5,8.5,3.708630084991455,-4.79137,84.581085,,64.56072235107422,2.0322866439819336,0.1212192773818969,0.023554893,9.980151176452637
58.7,8.5,3.730223655700684,-4.7697763,64.99154,,64.09550476074219,2.0324714183807373,0.1225262880325317,0.021829266,9.972580909729004
58.8,8.5,3.697833299636841,-4.802167,46.73074,,64.15364837646484,2.03466534614563,0.1238306760787963,0.021082835,9.979430198669434
59.0,8.5,3.708630084991455,-4.79137,40.056072,,68.3408203125,2.038168907165528,0.1230710744857788,0.020480037,9.99019718170166
59.1,8.5,3.708630084991455,-4.79137,34.548843,,67.66852569580078,2.039085149765014,0.1214863061904907,0.018621936,9.996467590332031
59.3,8.5,3.708630084991455,-4.79137,33.99019,,67.82511138916016,2.036352634429932,0.1200360059738159,0.017497687,9.998701095581056
59.4,8.5,3.708630084991455,-4.79137,34.495,,64.26374816894531,2.0256924629211426,0.1174269914627075,0.014941396,9.998701095581056
59.6,8.5,3.708630084991455,-4.79137,35.263783,,64.44184112548828,2.019909381866455,0.1160314083099365,0.014060905,9.99104118347168
59.7,8.5,3.6870365142822266,-4.8129635,34.68301,,64.57964324951172,2.0241622924804688,0.1181402206420898,0.0137786325,9.981362342834473
59.9,8.5,3.708630084991455,-4.79137,36.47084,,64.65912628173828,2.037569284439087,0.122029423713684,0.015449207,9.981362342834473
60.0,8.5,3.708630084991455,-4.79137,40.49516,,50.706298828125,2.049234628677368,0.1262344121932983,0.016607625,9.990321159362791
60.2,8.5,3.708630084991455,-4.79137,38.026398,,43.11842346191406,2.0492546558380127,0.127734899520874,0.04576337,10.0
60.4,8.5,3.708630084991455,-4.79137,35.37611,,35.37320709228516,2.0512523651123047,0.131610631942749,0.19734234,10.0
60.5,8.5,3.708630084991455,-4.79137,27.544538,,34.92182159423828,2.0758190155029297,0.1450977325439453,0.39352655,9.997987747192385
60.7,8.5,3.719426870346069,-4.780573,25.83966,,35.05628204345703,2.109860181808472,0.1613271236419677,0.6675737,9.992310523986816
60.8,8.5,3.708630084991455,-4.79137,23.552435,,34.79399108886719,2.136491298675537,0.173564076423645,0.78139925,9.992310523986816
61.0,8.5,3.708630084991455,-4.79137,24.881765,,34.74070739746094,2.1383607387542725,0.1741335391998291,0.8478887,9.986934661865234
61.1,8.5,3.708630084991455,-4.79137,21.463486,,34.943931579589844,2.134617805480957,0.1721270084381103,0.74197066,9.976880073547363
61.3,8.5,3.708630084991455,-4.79137,21.843294,,34.48998260498047,2.1331892013549805,0.1726146936416626,0.72273827,9.95830249786377
61.4,8.5,3.708630084991455,-4.79137,22.01856,,23.422348022460938,2.1349310874938965,0.1782054901123047,0.692573,9.95586109161377
61.6,8.5,3.708630084991455,-4.79137,24.293146,,23.505271911621094,2.1346750259399414,0.1814380884170532,0.7367922,9.97159194946289
61.7,8.5,3.708630084991455,-4.79137,24.862862,,34.592918395996094,2.135500431060791,0.1833573579788208,0.75448585,9.990169525146484
61.9,8.5,3.708630084991455,-4.79137,23.744394,,34.763916015625,2.1425890922546387,0.1854860782623291,0.7914607,10.0
62.0,8.5,3.708630084991455,-4.79137,25.833344,,34.96704864501953,2.1531691551208496,0.1865818500518798,0.8204481,10.0
62.2,8.5,3.708630084991455,-4.79137,25.073725,,35.322975158691406,2.1676688194274902,0.1895023584365844,0.81906694,10.0
62.3,8.5,3.708630084991455,-4.79137,26.70519,,35.1650390625,2.1732466220855717,0.1884635686874389,0.74952924,10.0
