TDEP,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE
29.9,8.5,3.708630084991455,-4.791369915008545,49.08551025390625,8.228191375732422,92.49742126464844,2.159327983856201,0.181179404258728,0.2435209602117538,9.706045150756836
30.0,8.5,3.697833299636841,-4.802166700363159,57.464473724365234,8.228191375732422,92.49742126464844,2.159327983856201,0.181179404258728,0.1571004688739776,9.706045150756836
30.2,8.5,3.708630084991455,-4.791369915008545,62.06700134277344,8.228191375732422,92.49742126464844,2.159327983856201,0.181179404258728,0.1532821506261825,9.706045150756836
30.3,8.5,3.708630084991455,-4.791369915008545,58.29634475708008,8.228191375732422,92.49742126464844,2.159327983856201,0.181179404258728,0.2106538563966751,9.706045150756836
30.5,8.5,3.708630084991455,-4.791369915008545,48.97161865234375,8.228191375732422,92.49742126464844,2.159327983856201,0.181179404258728,0.2329305559396743,9.706045150756836
30.6,8.5,3.708630084991455,-4.791369915008545,44.35809326171875,8.228191375732422,172.61578369140625,2.159327983856201,0.181179404258728,0.2318077981472015,9.706045150756836
30.8,8.5,3.708630084991455,-4.791369915008545,40.425106048583984,8.228191375732422,-50.070648193359375,2.159327983856201,0.181179404258728,0.2083285003900528,9.706045150756836
30.9,8.5,3.697833299636841,-4.802166700363159,40.17387008666992,8.228191375732422,56.94975280761719,2.159327983856201,0.181179404258728,0.2102071791887283,9.706045150756836
31.1,8.5,3.697833299636841,-4.802166700363159,38.01262283325195,8.228191375732422,57.11326599121094,2.159327983856201,0.181179404258728,0.2571122646331787,9.706045150756836
31.2,8.5,3.697833299636841,-4.802166700363159,39.20962142944336,8.228191375732422,55.01414489746094,2.159327983856201,0.181179404258728,0.2870138585567474,9.706045150756836
31.4,8.5,3.708630084991455,-4.791369915008545,39.54202651977539,8.228191375732422,50.0,2.159327983856201,0.181179404258728,0.3077046275138855,9.706045150756836
31.5,8.5,3.708630084991455,-4.791369915008545,42.39826965332031,8.228191375732422,206.36053466796875,2.145706415176392,0.1763250827789306,0.3104797005653381,9.747432708740234
31.7,8.5,3.697833299636841,-4.802166700363159,44.15730285644531,8.228191375732422,206.36053466796875,2.1294023990631104,0.1657807826995849,0.4364910423755646,9.802030563354492
